Sample	posterior	likelihood	prior	M.1	M.2	SkylineNe.A.1	SkylineNe.A.2	SkylineNe.B.1	SkylineNe.B.2	psi.height	psi.treeLength	Mascot	D.treeLikelihood
536	-5685.087829499309	-5659.597184227503	-25.490645271806255	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.7339613079276944	1.966027303173714	8.690974962534217	-15.743353633389344	-5659.597184227503
538	-5685.568949058804	-5659.90207361433	-25.666875444473256	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.7339613079276944	1.966027303173714	8.984061119318898	-15.919583806056345	-5659.90207361433
540	-5685.69358128309	-5660.024617442784	-25.668963840305747	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.7339613079276944	1.966027303173714	8.982939281181348	-15.921672201888835	-5660.024617442784
542	-5685.6338649394365	-5660.203373996043	-25.430490943393345	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.7339613079276944	1.939361700376872	8.545666938499373	-15.683199304976434	-5660.203373996043
544	-5685.863422943836	-5659.978464378663	-25.884958565172212	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.7339613079276944	3.3187299039906586	11.324361027770912	-16.1376669267553	-5659.978464378663
546	-5687.83251223004	-5662.122479433691	-25.710032796348532	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.7339613079276944	3.3187299039906586	11.303140305769126	-15.962741157931621	-5662.122479433691
548	-5687.83251223004	-5662.122479433691	-25.710032796348532	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.7339613079276944	3.3187299039906586	11.303140305769126	-15.962741157931621	-5662.122479433691
550	-5687.140917256521	-5662.122479433691	-25.0184378228292	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.320622842793526	3.3187299039906586	11.303140305769126	-15.962741157931621	-5662.122479433691
552	-5687.140917256521	-5662.122479433691	-25.0184378228292	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.320622842793526	3.3187299039906586	11.303140305769126	-15.962741157931621	-5662.122479433691
554	-5687.140917256521	-5662.122479433691	-25.0184378228292	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.320622842793526	3.3187299039906586	11.303140305769126	-15.962741157931621	-5662.122479433691
556	-5687.140917256521	-5662.122479433691	-25.0184378228292	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.320622842793526	3.3187299039906586	11.303140305769126	-15.962741157931621	-5662.122479433691
558	-5688.27148664546	-5663.286753193053	-24.984733452406488	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.320622842793526	3.3187299039906586	11.274313540891178	-15.92903678750891	-5663.286753193053
560	-5688.27148664546	-5663.286753193053	-24.984733452406488	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.320622842793526	3.3187299039906586	11.274313540891178	-15.92903678750891	-5663.286753193053
562	-5688.296881416888	-5663.261041609902	-25.03583980698609	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.320622842793526	3.3187299039906586	11.329913346084016	-15.980143142088512	-5663.261041609902
564	-5688.296881416888	-5663.261041609902	-25.03583980698609	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.320622842793526	3.3187299039906586	11.329913346084016	-15.980143142088512	-5663.261041609902
566	-5688.326530463309	-5663.044774520347	-25.28175594296094	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.320622842793526	3.451897929116246	11.78453973292188	-16.226059278063367	-5663.044774520347
568	-5691.374880727076	-5665.66567783136	-25.7092028957156	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.451897929116246	11.753927861802566	-16.164346951366554	-5665.66567783136
570	-5689.889799787551	-5664.239672919686	-25.650126867864564	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.451897929116246	11.751361932369369	-16.105270923515516	-5664.239672919686
572	-5687.748904508522	-5661.943090736429	-25.805813772092577	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.451897929116246	11.751361932369369	-16.260957827743532	-5661.943090736429
574	-5687.748904508522	-5661.943090736429	-25.805813772092577	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.451897929116246	11.751361932369369	-16.260957827743532	-5661.943090736429
576	-5687.748904508522	-5661.943090736429	-25.805813772092577	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.451897929116246	11.751361932369369	-16.260957827743532	-5661.943090736429
578	-5688.182963834952	-5662.345780740904	-25.837183094047887	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.451897929116246	11.776231368237461	-16.292327149698842	-5662.345780740904
580	-5688.182963834952	-5662.345780740904	-25.837183094047887	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.451897929116246	11.776231368237461	-16.292327149698842	-5662.345780740904
582	-5688.182963834952	-5662.345780740904	-25.837183094047887	0.6486464149340501	0.5945751136671793	-1.0750412783287915	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.451897929116246	11.776231368237461	-16.292327149698842	-5662.345780740904
584	-5688.064903841724	-5662.28594709202	-25.778956749703756	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.451897929116246	12.156327332272703	-16.750791850343983	-5662.28594709202
586	-5687.989332383598	-5662.342627706728	-25.64670467686941	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.451897929116246	12.001519855711322	-16.618539777509636	-5662.342627706728
588	-5688.054965543219	-5662.358578738149	-25.696386805069793	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.451897929116246	12.085003467037051	-16.66822190571002	-5662.358578738149
590	-5688.156229028815	-5662.3597639387235	-25.79646509009094	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.786685266201147	12.754578141206855	-16.768300190731168	-5662.3597639387235
592	-5688.156229028815	-5662.3597639387235	-25.79646509009094	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.786685266201147	12.754578141206855	-16.768300190731168	-5662.3597639387235
594	-5689.138739201673	-5663.369657613175	-25.76908158849795	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.786685266201147	12.72097079771815	-16.740916689138178	-5663.369657613175
596	-5689.138739201673	-5663.369657613175	-25.76908158849795	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.786685266201147	12.72097079771815	-16.740916689138178	-5663.369657613175
598	-5689.157828101732	-5663.214231938179	-25.943596163553043	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.6230000326938757	3.8863796032183293	13.104081394086945	-16.91543126419327	-5663.214231938179
600	-5688.78153269382	-5663.326544659176	-25.45498803464358	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.35781858515906845	3.8863796032183293	13.03977641320799	-16.860742217650884	-5663.326544659176
602	-5688.728852329853	-5663.313524958458	-25.415327371394447	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.35781858515906845	3.8863796032183293	12.972692073516045	-16.82108155440175	-5663.313524958458
604	-5688.728852329853	-5663.313524958458	-25.415327371394447	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.35781858515906845	3.8863796032183293	12.972692073516045	-16.82108155440175	-5663.313524958458
606	-5687.028831553682	-5661.571345001179	-25.45748655250319	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.35781858515906845	3.8863796032183293	12.994350739033015	-16.863240735510495	-5661.571345001179
608	-5687.028831553682	-5661.571345001179	-25.45748655250319	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.35781858515906845	3.8863796032183293	12.994350739033015	-16.863240735510495	-5661.571345001179
610	-5690.443811844233	-5663.896760871048	-26.54705097318481	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.35781858515906845	8.229403216704247	21.680397966004854	-17.952805156192113	-5663.896760871048
612	-5690.443811844233	-5663.896760871048	-26.54705097318481	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.35781858515906845	8.229403216704247	21.680397966004854	-17.952805156192113	-5663.896760871048
614	-5690.443811844233	-5663.896760871048	-26.54705097318481	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.35781858515906845	8.229403216704247	21.680397966004854	-17.952805156192113	-5663.896760871048
616	-5690.443811844233	-5663.896760871048	-26.54705097318481	0.6486464149340501	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.35781858515906845	8.229403216704247	21.680397966004854	-17.952805156192113	-5663.896760871048
618	-5691.111067921825	-5663.896760871048	-27.214307050777343	1.2915840156280143	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.35781858515906845	8.229403216704247	21.680397966004854	-17.992276900276583	-5663.896760871048
620	-5692.153024612746	-5664.968458485544	-27.184566127201535	1.2915840156280143	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.35781858515906845	8.229403216704247	21.665174044473048	-17.962535976700774	-5664.968458485544
622	-5692.153024612746	-5664.968458485544	-27.184566127201535	1.2915840156280143	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.35781858515906845	8.229403216704247	21.665174044473048	-17.962535976700774	-5664.968458485544
624	-5691.722336439343	-5664.968458485544	-26.7538779537988	0.8817333298356713	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.35781858515906845	8.229403216704247	21.665174044473048	-17.938396297563767	-5664.968458485544
626	-5691.365107370877	-5664.968458485544	-26.39664888533258	0.8817333298356713	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.0977687101750745	8.229403216704247	21.665174044473048	-17.938396297563767	-5664.968458485544
628	-5691.102556838774	-5664.9476705670795	-26.154886271694487	0.8817333298356713	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.0977687101750745	7.69374141306427	20.447933633127302	-17.696633683925672	-5664.9476705670795
630	-5691.102556838774	-5664.9476705670795	-26.154886271694487	0.8817333298356713	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.0977687101750745	7.69374141306427	20.447933633127302	-17.696633683925672	-5664.9476705670795
632	-5691.557330486003	-5665.496293007433	-26.061037478569165	0.8817333298356713	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.0977687101750745	7.69374141306427	20.33395562926721	-17.60278489080035	-5665.496293007433
634	-5692.511288196476	-5665.496293007433	-27.014995189042825	1.8097926396382045	0.5945751136671793	-0.5991436553054158	-0.5884660310964357	1.1459007964783214	-0.0977687101750745	7.69374141306427	20.33395562926721	-17.66963538550801	-5665.496293007433
636	-5692.698680350765	-5665.496293007433	-27.202387343331733	1.8097926396382045	0.5945751136671793	-0.5991436553054158	-1.2114330641935382	1.1459007964783214	-0.0977687101750745	7.69374141306427	20.33395562926721	-17.66963538550801	-5665.496293007433
638	-5692.386091521502	-5665.184723709544	-27.201367811957304	1.8097926396382045	0.5945751136671793	-0.5991436553054158	-1.2114330641935382	1.1459007964783214	-0.0977687101750745	7.69374141306427	20.33395562926721	-17.66861585413358	-5665.184723709544
640	-5692.853789093911	-5665.184723709544	-27.6690653843666	1.8097926396382045	0.5945751136671793	-1.3860492809975906	-1.2114330641935382	1.1459007964783214	-0.0977687101750745	7.69374141306427	20.33395562926721	-17.52743743024508	-5665.184723709544
642	-5693.371381887473	-5665.450802869322	-27.920579018151052	1.8097926396382045	0.5945751136671793	-1.3860492809975906	-1.2114330641935382	1.1459007964783214	-0.0977687101750745	7.69374141306427	20.744864794232175	-17.77895106402953	-5665.450802869322
644	-5693.27818423431	-5665.071481640438	-28.206702593872038	1.8097926396382045	0.5945751136671793	-1.3860492809975906	-1.2114330641935382	0.451750956941699	-0.0977687101750745	7.69374141306427	20.74834914757185	-19.241950482502155	-5665.071481640438
646	-5693.27818423431	-5665.071481640438	-28.206702593872038	1.8097926396382045	0.5945751136671793	-1.3860492809975906	-1.2114330641935382	0.451750956941699	-0.0977687101750745	7.69374141306427	20.74834914757185	-19.241950482502155	-5665.071481640438
648	-5692.709171674692	-5665.071481640438	-27.63769003425428	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.2114330641935382	0.451750956941699	-0.0977687101750745	7.69374141306427	20.74834914757185	-19.293651941511587	-5665.071481640438
650	-5693.538724589983	-5665.470809574765	-28.067915015217867	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.2114330641935382	0.451750956941699	-0.0977687101750745	7.69374141306427	21.128797991423937	-19.723876922475174	-5665.470809574765
652	-5693.538724589983	-5665.470809574765	-28.067915015217867	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.2114330641935382	0.451750956941699	-0.0977687101750745	7.69374141306427	21.128797991423937	-19.723876922475174	-5665.470809574765
654	-5697.00315231038	-5668.902905945819	-28.100246364560597	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.2114330641935382	0.451750956941699	-0.0977687101750745	7.69374141306427	21.03326038153787	-19.756208271817904	-5668.902905945819
656	-5697.00315231038	-5668.902905945819	-28.100246364560597	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.2114330641935382	0.451750956941699	-0.0977687101750745	7.69374141306427	21.03326038153787	-19.756208271817904	-5668.902905945819
658	-5696.696305357826	-5668.823853342051	-27.87245201577508	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.8542501316145306	0.451750956941699	-0.0977687101750745	7.69374141306427	20.75373565284756	-19.434053316358654	-5668.823853342051
660	-5696.696305357826	-5668.823853342051	-27.87245201577508	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.8542501316145306	0.451750956941699	-0.0977687101750745	7.69374141306427	20.75373565284756	-19.434053316358654	-5668.823853342051
662	-5696.696305357826	-5668.823853342051	-27.87245201577508	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.8542501316145306	0.451750956941699	-0.0977687101750745	7.69374141306427	20.75373565284756	-19.434053316358654	-5668.823853342051
664	-5695.383968507842	-5667.3326992367965	-28.051269271045626	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.8542501316145306	0.451750956941699	-0.0977687101750745	7.69374141306427	20.75373565284756	-19.612870571629202	-5667.3326992367965
666	-5694.285344649748	-5666.322049776467	-27.963294873281853	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.8542501316145306	0.451750956941699	-0.0977687101750745	7.69374141306427	20.723095889864062	-19.524896173865425	-5666.322049776467
668	-5692.373683765216	-5664.857628271294	-27.516055493922174	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.8542501316145306	0.451750956941699	-0.0977687101750745	7.69374141306427	20.290256040890895	-19.077656794505746	-5664.857628271294
670	-5692.373683765216	-5664.857628271294	-27.516055493922174	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.8542501316145306	0.451750956941699	-0.0977687101750745	7.69374141306427	20.290256040890895	-19.077656794505746	-5664.857628271294
672	-5692.270851614799	-5664.857628271294	-27.41322334350452	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	20.290256040890895	-19.077656794505746	-5664.857628271294
674	-5692.270851614799	-5664.857628271294	-27.41322334350452	1.1489103773965683	0.5945751136671793	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	20.290256040890895	-19.077656794505746	-5664.857628271294
676	-5692.642144256811	-5664.857628271294	-27.784515985516723	1.1489103773965683	1.1533535432001796	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	20.290256040890895	-18.91134176041829	-5664.857628271294
678	-5693.509119485482	-5665.16052088177	-28.34859860371177	1.1489103773965683	1.1533535432001796	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	20.759190469272056	-19.475424378613337	-5665.16052088177
680	-5693.18893046215	-5664.3522338190005	-28.836696643149573	1.1489103773965683	1.1533535432001796	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	21.05454341143058	-19.963522418051138	-5664.3522338190005
682	-5693.18893046215	-5664.3522338190005	-28.836696643149573	1.1489103773965683	1.1533535432001796	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	21.05454341143058	-19.963522418051138	-5664.3522338190005
684	-5693.18893046215	-5664.3522338190005	-28.836696643149573	1.1489103773965683	1.1533535432001796	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	21.05454341143058	-19.963522418051138	-5664.3522338190005
686	-5693.239768573071	-5664.978639629739	-28.261128943332814	1.1489103773965683	1.1533535432001796	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	20.733974997154633	-19.38795471823438	-5664.978639629739
688	-5693.239768573071	-5664.978639629739	-28.261128943332814	1.1489103773965683	1.1533535432001796	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	20.733974997154633	-19.38795471823438	-5664.978639629739
690	-5693.727268355434	-5665.060944335481	-28.666324019953052	1.1489103773965683	1.1533535432001796	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	21.06989741349236	-19.793149794854617	-5665.060944335481
692	-5692.79881903596	-5664.046245308984	-28.752573726976483	1.1489103773965683	1.1533535432001796	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	21.106976973965775	-19.879399501878048	-5664.046245308984
694	-5692.605418815854	-5664.020247995623	-28.5851708202305	1.1489103773965683	1.1533535432001796	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	20.967827833356186	-19.711996595132064	-5664.020247995623
696	-5692.605418815854	-5664.020247995623	-28.5851708202305	1.1489103773965683	1.1533535432001796	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	20.967827833356186	-19.711996595132064	-5664.020247995623
698	-5692.29104379444	-5664.020247995623	-28.27079579881675	1.1489103773965683	0.46202191324298664	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.69374141306427	20.967827833356186	-20.024513891044776	-5664.020247995623
700	-5692.215106175394	-5664.630687754633	-27.58441842076065	1.1489103773965683	0.46202191324298664	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	7.330953499242126	19.979118425456356	-19.338136512988676	-5664.630687754633
702	-5689.749983297126	-5664.643944194518	-25.106039102608698	1.1489103773965683	1.051346423050912	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	2.9731972980109473	11.263606022994002	-16.33439137521647	-5664.643944194518
704	-5689.749983297126	-5664.643944194518	-25.106039102608698	1.1489103773965683	1.051346423050912	-1.3860492809975906	-1.2696545402095314	0.451750956941699	-0.0977687101750745	2.9731972980109473	11.263606022994002	-16.33439137521647	-5664.643944194518
706	-5688.544647425445	-5664.031859374079	-24.512788051365916	1.1489103773965683	1.051346423050912	-0.7479151847697515	-1.2696545402095314	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.656730961835297	-16.29268595718027	-5664.031859374079
708	-5688.570467933994	-5664.036593800607	-24.53387413338728	1.1489103773965683	1.051346423050912	-0.7479151847697515	-1.2696545402095314	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.677058150051867	-16.313772039201634	-5664.036593800607
710	-5688.570467933994	-5664.036593800607	-24.53387413338728	1.1489103773965683	1.051346423050912	-0.7479151847697515	-1.2696545402095314	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.677058150051867	-16.313772039201634	-5664.036593800607
712	-5688.570467933994	-5664.036593800607	-24.53387413338728	1.1489103773965683	1.051346423050912	-0.7479151847697515	-1.2696545402095314	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.677058150051867	-16.313772039201634	-5664.036593800607
714	-5688.183677318918	-5663.602183894798	-24.581493424119454	1.1489103773965683	1.051346423050912	-0.7479151847697515	-1.2696545402095314	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.702626211689086	-16.36139132993381	-5663.602183894798
716	-5689.317402889701	-5664.931644486842	-24.385758402859206	1.1489103773965683	1.051346423050912	-0.7479151847697515	-1.2696545402095314	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.702626211689086	-16.16565630867356	-5664.931644486842
718	-5687.495841835798	-5663.162096358496	-24.333745477302784	1.1489103773965683	1.051346423050912	-0.7479151847697515	-1.2696545402095314	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.699595942195867	-16.11364338311714	-5663.162096358496
720	-5687.361889420039	-5663.162096358496	-24.19979306154359	1.1489103773965683	1.051346423050912	-0.7479151847697515	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.699595942195867	-16.11364338311714	-5663.162096358496
722	-5687.361889420039	-5663.162096358496	-24.19979306154359	1.1489103773965683	1.051346423050912	-0.7479151847697515	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.699595942195867	-16.11364338311714	-5663.162096358496
724	-5687.404220056919	-5663.203833451724	-24.200386605195362	1.1489103773965683	1.051346423050912	-0.7479151847697515	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.699595942195867	-16.11423692676891	-5663.203833451724
726	-5687.016505829596	-5662.792190355297	-24.224315474299573	1.1489103773965683	1.051346423050912	-0.7479151847697515	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.70468863307456	-16.13816579587312	-5662.792190355297
728	-5686.974187285604	-5662.750462430667	-24.22372485493681	1.1489103773965683	1.051346423050912	-0.7479151847697515	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.70468863307456	-16.137575176510357	-5662.750462430667
730	-5687.016505829596	-5662.792190355297	-24.224315474299573	1.1489103773965683	1.051346423050912	-0.7479151847697515	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.70468863307456	-16.13816579587312	-5662.792190355297
732	-5687.016505829596	-5662.792190355297	-24.224315474299573	1.1489103773965683	1.051346423050912	-0.7479151847697515	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.0769685062330345	11.70468863307456	-16.13816579587312	-5662.792190355297
734	-5687.529179497934	-5663.201136624829	-24.32804287310499	1.1489103773965683	1.051346423050912	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.1765593861702386	12.083529117791114	-16.356886926090834	-5663.201136624829
736	-5687.542882928626	-5663.201136624829	-24.341746303797123	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.1765593861702386	12.083529117791114	-16.817928260056835	-5663.201136624829
738	-5687.606317938574	-5663.202235661988	-24.404082276585992	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.364246554412738	-16.880264232845704	-5663.202235661988
740	-5687.623563262118	-5663.203366560914	-24.42019670120396	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.382460587907454	-16.89637865746367	-5663.203366560914
742	-5687.623563262118	-5663.203366560914	-24.42019670120396	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.382460587907454	-16.89637865746367	-5663.203366560914
744	-5687.623563262118	-5663.203366560914	-24.42019670120396	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.382460587907454	-16.89637865746367	-5663.203366560914
746	-5687.687091934268	-5663.266936186882	-24.42015574738638	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.382460587907454	-16.896337703646093	-5663.266936186882
748	-5687.687091934268	-5663.266936186882	-24.42015574738638	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.382460587907454	-16.896337703646093	-5663.266936186882
750	-5687.687091934268	-5663.266936186882	-24.42015574738638	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.382460587907454	-16.896337703646093	-5663.266936186882
752	-5687.469020675705	-5662.976006624139	-24.493014051565883	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.44352509069639	-16.969196007825595	-5662.976006624139
754	-5687.469020675705	-5662.976006624139	-24.493014051565883	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.44352509069639	-16.969196007825595	-5662.976006624139
756	-5687.469020675705	-5662.976006624139	-24.493014051565883	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.44352509069639	-16.969196007825595	-5662.976006624139
758	-5687.469020675705	-5662.976006624139	-24.493014051565883	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.44352509069639	-16.969196007825595	-5662.976006624139
760	-5687.469020675705	-5662.976006624139	-24.493014051565883	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.44352509069639	-16.969196007825595	-5662.976006624139
762	-5687.624066940395	-5663.187403997608	-24.436662942787024	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.396155032879951	-16.912844899046735	-5663.187403997608
764	-5687.624066940395	-5663.187403997608	-24.436662942787024	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.396155032879951	-16.912844899046735	-5663.187403997608
766	-5687.481254330593	-5662.994277796932	-24.486976533661345	1.1489103773965683	0.5804465216008465	-0.3695565102407144	-0.8135438636863019	0.451750956941699	-0.0977687101750745	3.31691810448105	12.438494748104373	-16.963158489921057	-5662.994277796932
