Sample	posterior	likelihood	prior	M.1	M.2	SkylineNe.A.1	SkylineNe.A.2	SkylineNe.B.1	SkylineNe.B.2	psi.height	psi.treeLength	Mascot	D.treeLikelihood
1490	-5169.4831554238	-5150.824726585511	-18.658428838288927	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-0.9825989372942076	1.0102390377986314	-0.4941952226471213	2.979412389428448	8.348563438905472	-10.132423258743987	-5150.824726585511
1492	-5169.420309953409	-5150.766789547428	-18.65352040598121	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-0.9825989372942076	1.0102390377986314	-0.4941952226471213	2.979412389428448	8.34088683203513	-10.127514826436274	-5150.766789547428
1494	-5169.420309953409	-5150.766789547428	-18.65352040598121	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-0.9825989372942076	1.0102390377986314	-0.4941952226471213	2.979412389428448	8.34088683203513	-10.127514826436274	-5150.766789547428
1496	-5172.666045806204	-5150.362087564336	-22.303958241867893	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-0.9825989372942076	1.0102390377986314	-0.4941952226471213	8.29232944611733	19.157587416735524	-13.777952662322956	-5150.362087564336
1498	-5172.551564131526	-5150.362087564336	-22.18947656718976	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-0.5383880087418811	1.0102390377986314	-0.4941952226471213	8.29232944611733	19.157587416735524	-13.634091786592547	-5150.362087564336
1500	-5172.651818200105	-5150.440099365357	-22.211718834747177	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-0.5383880087418811	1.0102390377986314	-0.4941952226471213	8.29232944611733	19.160241359578396	-13.656334054149964	-5150.440099365357
1502	-5172.651818200105	-5150.440099365357	-22.211718834747177	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-0.5383880087418811	1.0102390377986314	-0.4941952226471213	8.29232944611733	19.160241359578396	-13.656334054149964	-5150.440099365357
1504	-5172.651818200105	-5150.440099365357	-22.211718834747177	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-0.5383880087418811	1.0102390377986314	-0.4941952226471213	8.29232944611733	19.160241359578396	-13.656334054149964	-5150.440099365357
1506	-5172.651818200105	-5150.440099365357	-22.211718834747177	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-0.5383880087418811	1.0102390377986314	-0.4941952226471213	8.29232944611733	19.160241359578396	-13.656334054149964	-5150.440099365357
1508	-5170.359691923583	-5150.440211423969	-19.919480499613677	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-0.5383880087418811	1.0102390377986314	-0.4941952226471213	4.229102952164752	11.03378837167324	-11.36409571901646	-5150.440211423969
1510	-5170.739868678787	-5150.859324512009	-19.880544166778662	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-0.5383880087418811	1.0102390377986314	-0.4941952226471213	4.229102952164752	11.019958110545172	-11.325159386181443	-5150.859324512009
1512	-5170.939597108121	-5151.062696682944	-19.876900425177368	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-0.5383880087418811	1.0102390377986314	-0.4941952226471213	4.229102952164752	11.019097071525024	-11.32151564458015	-5151.062696682944
1514	-5170.939597108121	-5151.062696682944	-19.876900425177368	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-0.5383880087418811	1.0102390377986314	-0.4941952226471213	4.229102952164752	11.019097071525024	-11.32151564458015	-5151.062696682944
1516	-5172.086909625278	-5151.062696682944	-21.02421294233372	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-1.2005933740582826	1.0102390377986314	-1.0725981106443376	4.229102952164752	11.019097071525024	-11.403002454092137	-5151.062696682944
1518	-5171.68798647131	-5150.672382812945	-21.015603658365265	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-1.2005933740582826	1.0102390377986314	-1.0725981106443376	4.229102952164752	11.017837986458023	-11.394393170123681	-5150.672382812945
1520	-5171.076895442692	-5150.537869072237	-20.539026370454835	0.6683458661430018	0.37954504639329906	-0.8266314249770955	-1.2005933740582826	1.0102390377986314	-1.0725981106443376	4.034403289427534	10.510598185412594	-10.917815882213254	-5150.537869072237
1522	-5171.429161265531	-5150.537869072237	-20.89129219329298	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-1.2005933740582826	1.0102390377986314	-1.0725981106443376	4.034403289427534	10.510598185412594	-11.01857440810547	-5150.537869072237
1524	-5171.429161265531	-5150.537869072237	-20.89129219329298	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-1.2005933740582826	1.0102390377986314	-1.0725981106443376	4.034403289427534	10.510598185412594	-11.01857440810547	-5150.537869072237
1526	-5171.429161265531	-5150.537869072237	-20.89129219329298	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-1.2005933740582826	1.0102390377986314	-1.0725981106443376	4.034403289427534	10.510598185412594	-11.01857440810547	-5150.537869072237
1528	-5171.359701948513	-5150.472197047635	-20.887504900878273	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-1.2005933740582826	1.0102390377986314	-1.0725981106443376	4.034403289427534	10.527748349368283	-11.014787115690764	-5150.472197047635
1530	-5171.359701948513	-5150.472197047635	-20.887504900878273	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-1.2005933740582826	1.0102390377986314	-1.0725981106443376	4.034403289427534	10.527748349368283	-11.014787115690764	-5150.472197047635
1532	-5170.228598216087	-5150.472197047635	-19.756401168452392	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-1.2005933740582826	0.3799102470018426	-1.0725981106443376	4.034403289427534	10.527748349368283	-11.436023971073556	-5150.472197047635
1534	-5169.783469030177	-5150.01795776411	-19.765511266066504	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-1.2005933740582826	0.3799102470018426	-1.0725981106443376	4.034403289427534	10.529403665973872	-11.445134068687667	-5150.01795776411
1536	-5171.084451072523	-5151.440997613384	-19.64345345913881	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-1.2005933740582826	0.3799102470018426	-1.0725981106443376	4.034403289427534	10.499642562804805	-11.323076261759974	-5151.440997613384
1538	-5171.084451072523	-5151.440997613384	-19.64345345913881	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-1.2005933740582826	0.3799102470018426	-1.0725981106443376	4.034403289427534	10.499642562804805	-11.323076261759974	-5151.440997613384
1540	-5171.084451072523	-5151.440997613384	-19.64345345913881	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-1.2005933740582826	0.3799102470018426	-1.0725981106443376	4.034403289427534	10.499642562804805	-11.323076261759974	-5151.440997613384
1542	-5170.945568995811	-5151.440997613384	-19.504571382427795	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-1.2005933740582826	0.13693111824992413	-1.0725981106443376	4.034403289427534	10.499642562804805	-11.570394804106098	-5151.440997613384
1544	-5170.945568995811	-5151.440997613384	-19.504571382427795	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-1.2005933740582826	0.13693111824992413	-1.0725981106443376	4.034403289427534	10.499642562804805	-11.570394804106098	-5151.440997613384
1546	-5170.726095672697	-5151.440997613384	-19.285098059313242	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.499642562804805	-11.240272695147329	-5151.440997613384
1548	-5170.167930343946	-5150.274594798126	-19.893335545819944	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.742823294779601	-11.84851018165403	-5150.274594798126
1550	-5168.903185711155	-5149.190875231796	-19.712310479358656	0.6683458661430018	0.7482051589050107	-0.8266314249770955	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.656956398995087	-11.667485115192743	-5149.190875231796
1552	-5169.950191072602	-5149.190875231796	-20.759315840805954	0.6683458661430018	1.354259938186548	-0.8266314249770955	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.656956398995087	-12.117248083455836	-5149.190875231796
1554	-5170.41005539755	-5149.608046085846	-20.802009311704552	0.6683458661430018	1.354259938186548	-0.8266314249770955	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.66971690390248	-12.159941554354436	-5149.608046085846
1556	-5170.20436673973	-5149.502095146432	-20.70227159329814	0.6683458661430018	1.354259938186548	-0.8266314249770955	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.628012893229092	-12.060203835948021	-5149.502095146432
1558	-5169.608839088908	-5148.917455107899	-20.69138398100978	0.6683458661430018	1.354259938186548	-0.8266314249770955	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.624158373479489	-12.049316223659659	-5148.917455107899
1560	-5169.399753735658	-5148.743568089539	-20.656185646119333	0.6683458661430018	1.354259938186548	-0.8266314249770955	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.613176292036924	-12.014117888769213	-5148.743568089539
1562	-5169.746066410111	-5148.743568089539	-21.002498320571746	1.287848910383223	1.354259938186548	-0.8266314249770955	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.613176292036924	-11.753694163174767	-5148.743568089539
1564	-5169.746066410111	-5148.743568089539	-21.002498320571746	1.287848910383223	1.354259938186548	-0.8266314249770955	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.613176292036924	-11.753694163174767	-5148.743568089539
1566	-5169.746066410111	-5148.743568089539	-21.002498320571746	1.287848910383223	1.354259938186548	-0.8266314249770955	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.613176292036924	-11.753694163174767	-5148.743568089539
1568	-5169.746066410111	-5148.743568089539	-21.002498320571746	1.287848910383223	1.354259938186548	-0.8266314249770955	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.613176292036924	-11.753694163174767	-5148.743568089539
1570	-5169.746066410111	-5148.743568089539	-21.002498320571746	1.287848910383223	1.354259938186548	-0.8266314249770955	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.613176292036924	-11.753694163174767	-5148.743568089539
1572	-5169.30426595453	-5148.743568089539	-20.560697864991617	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	4.034403289427534	10.613176292036924	-11.443327559844116	-5148.743568089539
1574	-5167.710677149304	-5148.840395371475	-18.870281777828914	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	2.064695973929264	6.673761661040384	-9.752911472681411	-5148.840395371475
1576	-5167.710677149304	-5148.840395371475	-18.870281777828914	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	2.064695973929264	6.673761661040384	-9.752911472681411	-5148.840395371475
1578	-5167.787016033367	-5148.867433140711	-18.919582892655495	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	2.064695973929264	6.700004363471852	-9.802212587507993	-5148.867433140711
1580	-5167.787016033367	-5148.867433140711	-18.919582892655495	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	2.064695973929264	6.700004363471852	-9.802212587507993	-5148.867433140711
1582	-5168.052340389396	-5149.100234925494	-18.9521054639018	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	2.064695973929264	6.716006472076769	-9.834735158754297	-5149.100234925494
1584	-5168.052340389396	-5149.100234925494	-18.9521054639018	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	2.064695973929264	6.716006472076769	-9.834735158754297	-5149.100234925494
1586	-5168.018738844224	-5149.221065990161	-18.79767285406232	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.25712611662609064	-1.0725981106443376	1.8846597754016312	6.355934075021503	-9.680302548914817	-5149.221065990161
1588	-5168.249189023647	-5149.221065990161	-19.028123033485564	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.355934075021503	-9.668980933352591	-5149.221065990161
1590	-5168.408334921767	-5149.394161907189	-19.01417301457792	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.348842897355745	-9.655030914444948	-5149.394161907189
1592	-5168.5104327758245	-5149.457805766368	-19.052627009455982	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.354147573076503	-9.693484909323004	-5149.457805766368
1594	-5168.5104327758245	-5149.457805766368	-19.052627009455982	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.354147573076503	-9.693484909323004	-5149.457805766368
1596	-5168.5104327758245	-5149.457805766368	-19.052627009455982	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.354147573076503	-9.693484909323004	-5149.457805766368
1598	-5168.5104327758245	-5149.457805766368	-19.052627009455982	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.354147573076503	-9.693484909323004	-5149.457805766368
1600	-5168.5104327758245	-5149.457805766368	-19.052627009455982	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.354147573076503	-9.693484909323004	-5149.457805766368
1602	-5168.5104327758245	-5149.457805766368	-19.052627009455982	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.354147573076503	-9.693484909323004	-5149.457805766368
1604	-5168.5104327758245	-5149.457805766368	-19.052627009455982	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.354147573076503	-9.693484909323004	-5149.457805766368
1606	-5168.850501117793	-5149.805051808953	-19.045449308839807	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.352815439594238	-9.686307208706829	-5149.805051808953
1608	-5168.850501117793	-5149.805051808953	-19.045449308839807	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.352815439594238	-9.686307208706829	-5149.805051808953
1610	-5168.850501117793	-5149.805051808953	-19.045449308839807	1.287848910383223	1.354259938186548	-0.40248241414191993	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.352815439594238	-9.686307208706829	-5149.805051808953
1612	-5168.978508044226	-5149.805051808953	-19.173456235273342	1.287848910383223	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.352815439594238	-9.73827075754341	-5149.805051808953
1614	-5168.897824477205	-5149.768292629857	-19.129531847348098	1.287848910383223	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.346654885380913	-9.694346369618161	-5149.768292629857
1616	-5168.935406251736	-5149.862379324566	-19.073026927169984	1.287848910383223	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.332215775268734	-9.63784144944005	-5149.862379324566
1618	-5168.935406251736	-5149.862379324566	-19.073026927169984	1.287848910383223	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.332215775268734	-9.63784144944005	-5149.862379324566
1620	-5169.206879903847	-5150.154932218247	-19.051947685600183	1.287848910383223	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.324202658896617	-9.616762207870252	-5150.154932218247
1622	-5169.206879903847	-5150.154932218247	-19.051947685600183	1.287848910383223	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.324202658896617	-9.616762207870252	-5150.154932218247
1624	-5168.664877843004	-5150.154932218247	-18.509945624757304	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.324202658896617	-9.651181821376964	-5150.154932218247
1626	-5168.664877843004	-5150.154932218247	-18.509945624757304	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.324202658896617	-9.651181821376964	-5150.154932218247
1628	-5168.778376268831	-5150.31442325574	-18.46395301309188	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.3136250049190785	-9.605189209711542	-5150.31442325574
1630	-5169.95827136806	-5151.515983483825	-18.442287884235043	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.302041791649428	-9.583524080854703	-5151.515983483825
1632	-5169.95827136806	-5151.515983483825	-18.442287884235043	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.302041791649428	-9.583524080854703	-5151.515983483825
1634	-5169.95827136806	-5151.515983483825	-18.442287884235043	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.302041791649428	-9.583524080854703	-5151.515983483825
1636	-5169.918784180404	-5151.515262318155	-18.40352186224936	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.298277427326925	-9.54475805886902	-5151.515262318155
1638	-5169.918784180404	-5151.515262318155	-18.40352186224936	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.298277427326925	-9.54475805886902	-5151.515262318155
1640	-5169.918784180404	-5151.515262318155	-18.40352186224936	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.298277427326925	-9.54475805886902	-5151.515262318155
1642	-5169.845680496786	-5151.383085344312	-18.46259515247373	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.311858035764834	-9.60383134909339	-5151.383085344312
1644	-5169.845680496786	-5151.383085344312	-18.46259515247373	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.311858035764834	-9.60383134909339	-5151.383085344312
1646	-5169.845680496786	-5151.383085344312	-18.46259515247373	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	1.8846597754016312	6.311858035764834	-9.60383134909339	-5151.383085344312
1648	-5171.285525424143	-5151.148846007917	-20.13667941622571	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	3.585695557531365	9.7139296000243	-11.277915612845373	-5151.148846007917
1650	-5171.260433783306	-5151.259914984868	-20.000518798438357	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	3.585695557531365	9.66115147079443	-11.141754995058019	-5151.259914984868
1652	-5171.508764169417	-5151.254124616218	-20.254639553198594	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	3.8095046186860313	10.11209303774812	-11.395875749818252	-5151.254124616218
1654	-5171.508764169417	-5151.254124616218	-20.254639553198594	0.7017569577759613	1.354259938186548	-0.741235246309732	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	3.8095046186860313	10.11209303774812	-11.395875749818252	-5151.254124616218
1656	-5171.276097313661	-5151.254124616218	-20.021972697442784	0.7017569577759613	1.354259938186548	-0.2987628004937624	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	3.8095046186860313	10.11209303774812	-11.21664222282737	-5151.254124616218
1658	-5171.276097313661	-5151.254124616218	-20.021972697442784	0.7017569577759613	1.354259938186548	-0.2987628004937624	-0.9192372417631108	0.39713294459351695	-1.0725981106443376	3.8095046186860313	10.11209303774812	-11.21664222282737	-5151.254124616218
1660	-5171.076750823311	-5151.254124616218	-19.82262620709318	0.7017569577759613	1.354259938186548	-0.2987628004937624	-0.5605202491203457	0.39713294459351695	-1.0725981106443376	3.8095046186860313	10.11209303774812	-11.175531517656271	-5151.254124616218
1662	-5170.894258726287	-5151.254124616218	-19.64013411006884	0.7017569577759613	1.354259938186548	-0.2987628004937624	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	3.8095046186860313	10.11209303774812	-11.21455340822086	-5151.254124616218
1664	-5171.422916597374	-5151.726795388531	-19.696121208842392	0.7017569577759613	1.354259938186548	-0.2987628004937624	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	3.8095046186860313	10.120100699425018	-11.270540506994411	-5151.726795388531
1666	-5170.16198113172	-5151.726795388531	-18.43518574318879	0.7017569577759613	0.4735688427125044	-0.2987628004937624	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	3.8095046186860313	10.120100699425018	-10.826953279073088	-5151.726795388531
1668	-5170.6743471155	-5152.230709451862	-18.443637663638004	0.7017569577759613	0.4735688427125044	-0.2987628004937624	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	3.8095046186860313	10.121794338605554	-10.835405199522304	-5152.230709451862
1670	-5170.569746771073	-5152.020918848348	-18.548827922725714	0.7017569577759613	0.4735688427125044	-0.2987628004937624	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	3.8095046186860313	10.182384931649352	-10.940595458610014	-5152.020918848348
1672	-5170.569746771073	-5152.020918848348	-18.548827922725714	0.7017569577759613	0.4735688427125044	-0.2987628004937624	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	3.8095046186860313	10.182384931649352	-10.940595458610014	-5152.020918848348
1674	-5170.835705663581	-5152.241105137699	-18.5946005258823	0.7017569577759613	0.4735688427125044	-0.2987628004937624	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	3.8095046186860313	10.209792515326374	-10.986368061766598	-5152.241105137699
1676	-5170.9772213704155	-5152.241105137699	-18.73611623271584	0.7017569577759613	0.4735688427125044	-0.6450845137220377	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	3.8095046186860313	10.209792515326374	-10.995129282689517	-5152.241105137699
1678	-5172.371217042061	-5153.165360095088	-19.205856946973938	0.7017569577759613	0.4735688427125044	-0.6450845137220377	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	3.987899017856007	10.687904496734074	-11.464869996947613	-5153.165360095088
1680	-5171.7603029873635	-5153.63913854714	-18.121164440223446	0.7017569577759613	0.4735688427125044	-0.6450845137220377	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	3.573124013247003	9.576272628162638	-10.38017749019712	-5153.63913854714
1682	-5172.737533156662	-5153.382348006105	-19.355185150557094	0.7017569577759613	0.4735688427125044	-0.6450845137220377	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	4.047283271882584	10.845621172599552	-11.61419820053077	-5153.382348006105
1684	-5172.737533156662	-5153.382348006105	-19.355185150557094	0.7017569577759613	0.4735688427125044	-0.6450845137220377	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	4.047283271882584	10.845621172599552	-11.61419820053077	-5153.382348006105
1686	-5172.640138464172	-5153.382348006105	-19.257790458067213	0.7017569577759613	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	4.047283271882584	10.845621172599552	-11.584249378326126	-5153.382348006105
1688	-5172.798132940287	-5153.517201751591	-19.28093118869688	0.7017569577759613	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.2697910828619342	-1.0725981106443376	4.047283271882584	10.85479669809862	-11.607390108955794	-5153.517201751591
1690	-5170.422955090366	-5152.379591874019	-18.043363216346854	0.7017569577759613	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.10199225869342228	-1.0725981106443376	3.64516384831208	9.776314096809358	-10.612187645935684	-5152.379591874019
1692	-5170.786648828994	-5152.379591874019	-18.40705695497499	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.10199225869342228	-1.0725981106443376	3.64516384831208	9.776314096809358	-10.508662088785412	-5152.379591874019
1694	-5170.786648828994	-5152.379591874019	-18.40705695497499	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.10199225869342228	-1.0725981106443376	3.64516384831208	9.776314096809358	-10.508662088785412	-5152.379591874019
1696	-5171.181312429494	-5152.703722521666	-18.477589907827603	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.10199225869342228	-1.0725981106443376	3.64516384831208	9.81530938877017	-10.579195041638025	-5152.703722521666
1698	-5171.181312429494	-5152.703722521666	-18.477589907827603	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.10199225869342228	-1.0725981106443376	3.64516384831208	9.81530938877017	-10.579195041638025	-5152.703722521666
1700	-5169.605409659537	-5151.1275045903385	-18.477905069198876	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.10199225869342228	-1.0725981106443376	3.64516384831208	9.826477877159931	-10.579510203009297	-5151.1275045903385
1702	-5169.558268125594	-5151.057458415286	-18.500809710307678	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.10199225869342228	-1.0725981106443376	3.64516384831208	9.835664398883818	-10.602414844118101	-5151.057458415286
1704	-5169.680439658347	-5153.032077214513	-16.648362443832898	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.10199225869342228	-1.0725981106443376	1.4180729880738512	5.3938519908332605	-8.74996757764332	-5153.032077214513
1706	-5168.390259247702	-5151.088213797913	-17.30204544978782	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.10199225869342228	-0.7549092526546874	2.6747647129160685	7.907235440517694	-9.726341751393411	-5151.088213797913
1708	-5168.694723165623	-5151.0914366715615	-17.60328649406165	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.10199225869342228	-0.7549092526546874	2.7657261634027464	8.176138945015111	-10.027582795667243	-5151.0914366715615
1710	-5168.92913417006	-5151.298761690321	-17.63037247973923	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.10199225869342228	-0.7549092526546874	2.7657261634027464	8.187494734662591	-10.054668781344823	-5151.298761690321
1712	-5168.92913417006	-5151.298761690321	-17.63037247973923	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.10199225869342228	-0.7549092526546874	2.7657261634027464	8.187494734662591	-10.054668781344823	-5151.298761690321
1714	-5169.056234236306	-5151.298761690321	-17.757472545985323	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.22382693079979096	-0.7549092526546874	2.7657261634027464	8.187494734662591	-10.0500986522058	-5151.298761690321
1716	-5169.056234236306	-5151.298761690321	-17.757472545985323	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.22382693079979096	-0.7549092526546874	2.7657261634027464	8.187494734662591	-10.0500986522058	-5151.298761690321
1718	-5169.056234236306	-5151.298761690321	-17.757472545985323	1.176514666072378	0.4735688427125044	-0.5364845664896819	-0.5605202491203457	0.22382693079979096	-0.7549092526546874	2.7657261634027464	8.187494734662591	-10.0500986522058	-5151.298761690321
